order_id,user_id,order_date,days_since_last_order,product_id,product_category,order_value,is_repeat_order
23260,1899,2023-09-04,,155,Digestive Health,814.12,0
23261,5620,2023-12-09,8.0,447,Skin Care,273.13,1
23262,785,2023-04-28,45.0,94,Heart Care,692.36,1
23263,783,2023-12-15,4.0,130,Cold & Cough,1383.34,1
23264,2314,2023-02-12,,481,Diabetes Care,1020.9,0
23265,3918,2023-04-23,,418,Skin Care,233.33,0
23266,1710,2023-01-13,,263,Pain Relief,638.04,0
23267,3479,2023-03-02,,216,Skin Care,567.39,0
23268,3636,2023-01-18,,314,Pain Relief,752.54,0
23269,1457,2023-07-30,38.0,302,Diabetes Care,1473.29,1
23270,337,2023-04-28,4.0,65,Heart Care,1431.22,1
23271,5164,2023-01-23,12.0,259,Skin Care,1144.12,1
23272,3625,2023-08-03,,372,Skin Care,1390.85,0
23273,6024,2023-07-07,,143,Diabetes Care,1267.76,0
23274,3956,2023-06-14,,31,Heart Care,286.85,0
23275,5968,2023-03-02,,238,Digestive Health,921.68,0
23276,6082,2023-10-29,,297,Diabetes Care,1358.45,0
23277,189,2023-01-20,,235,Pain Relief,651.52,0
23278,5413,2023-10-08,,15,Vitamins,994.81,0
23279,7192,2023-12-20,,189,Cold & Cough,921.44,0
23280,7027,2023-04-13,,350,Diabetes Care,367.18,0
23281,3868,2023-02-27,,271,Digestive Health,728.73,0
23282,2389,2023-09-04,,92,Cold & Cough,251.01,0
23283,3916,2023-06-19,40.0,361,Diabetes Care,512.74,1
23284,2229,2023-06-25,7.0,10,Skin Care,840.31,1
23285,1378,2023-05-10,4.0,142,Pain Relief,164.76,1
23286,7549,2023-01-04,,227,Cold & Cough,515.25,0
23287,3740,2023-01-08,,356,Heart Care,1389.96,0
23288,3353,2023-08-20,4.0,428,Skin Care,1208.05,1
23289,3054,2023-01-14,9.0,77,Vitamins,772.91,1
23290,476,2023-07-16,,290,Pain Relief,1232.11,0
23291,3475,2023-08-31,,277,Cold & Cough,1350.11,0
23292,6192,2023-10-21,19.0,136,Cold & Cough,1416.93,1
23293,6989,2023-03-16,28.0,37,Digestive Health,1439.92,1
23294,3795,2023-12-30,7.0,474,Heart Care,1184.74,1
23295,7615,2023-09-25,,391,Cold & Cough,1423.7,0
23296,2073,2023-08-30,,456,Heart Care,1134.88,0
23297,6565,2023-11-16,14.0,215,Vitamins,884.11,1
23298,978,2023-08-24,30.0,42,Diabetes Care,310.64,1
23299,3023,2023-06-03,43.0,83,Cold & Cough,226.27,1
23300,5967,2023-05-27,,485,Vitamins,219.64,0
23301,1037,2023-09-12,34.0,220,Heart Care,1117.94,1
23302,7709,2023-09-03,18.0,332,Digestive Health,722.76,1
23303,3349,2023-08-03,,430,Skin Care,437.87,0
23304,6553,2023-04-02,5.0,465,Digestive Health,559.82,1
23305,2126,2023-06-27,16.0,222,Vitamins,659.25,1
23306,4384,2023-12-28,,302,Diabetes Care,858.12,0
23307,1233,2023-05-24,,191,Cold & Cough,1135.64,0
23308,7686,2023-01-03,12.0,105,Digestive Health,808.65,1
23309,3594,2023-12-10,34.0,205,Pain Relief,508.33,1
23310,1643,2023-11-24,18.0,207,Diabetes Care,1415.34,1
23311,2967,2023-07-18,,455,Cold & Cough,642.49,0
23312,2040,2023-06-26,9.0,355,Pain Relief,831.35,1
23313,6220,2023-07-06,,465,Digestive Health,866.35,0
23314,2704,2023-05-09,,75,Vitamins,1134.5,0
23315,1659,2023-06-12,11.0,384,Digestive Health,446.95,1
23316,3058,2023-07-19,2.0,86,Cold & Cough,974.17,1
23317,5096,2023-06-17,,449,Vitamins,1057.95,0
23318,4373,2023-05-11,15.0,493,Diabetes Care,1290.22,1
23319,6853,2023-02-06,23.0,16,Pain Relief,1397.73,1
23320,7067,2023-02-24,,190,Pain Relief,954.15,0
23321,6502,2023-04-09,,278,Diabetes Care,167.23,0
23322,7516,2023-06-23,25.0,274,Cold & Cough,181.91,1
23323,2274,2023-06-15,30.0,74,Diabetes Care,729.9,1
23324,3584,2023-07-19,37.0,349,Cold & Cough,592.24,1
23325,2243,2023-02-08,,297,Heart Care,1110.86,0
23326,7550,2023-09-28,,275,Heart Care,1194.53,0
23327,6879,2023-08-23,14.0,470,Vitamins,424.77,1
23328,4993,2023-06-30,14.0,254,Heart Care,842.05,1
23329,1319,2023-01-15,42.0,238,Skin Care,543.02,1
23330,4994,2023-09-09,11.0,453,Pain Relief,880.16,1
23331,3014,2023-11-07,16.0,151,Diabetes Care,1234.68,1
23332,3773,2023-10-01,35.0,449,Diabetes Care,753.05,1
23333,2039,2023-07-20,11.0,124,Cold & Cough,1395.87,1
23334,746,2023-08-30,38.0,445,Skin Care,514.03,1
23335,7482,2023-05-07,25.0,283,Pain Relief,1233.83,1
23336,3688,2023-02-05,,482,Pain Relief,765.12,0
23337,3024,2023-01-08,,13,Vitamins,1234.92,0
23338,6773,2023-05-10,,400,Skin Care,1399.37,0
23339,6455,2023-11-29,36.0,78,Vitamins,1266.19,1
23340,680,2023-12-25,5.0,56,Vitamins,405.74,1
23341,7236,2023-09-30,,390,Cold & Cough,1070.27,0
23342,5403,2023-09-24,,122,Skin Care,289.42,0
23343,487,2023-06-18,,140,Vitamins,1214.45,0
23344,5844,2023-08-11,14.0,470,Cold & Cough,230.67,1
23345,3223,2023-12-18,18.0,160,Diabetes Care,747.79,1
23346,1323,2023-03-20,,39,Digestive Health,619.34,0
23347,4737,2023-07-24,,302,Heart Care,762.38,0
23348,416,2023-02-24,,41,Skin Care,233.62,0
23349,4367,2023-03-15,33.0,344,Pain Relief,446.47,1
23350,5368,2023-01-25,14.0,108,Cold & Cough,1248.82,1
23351,7809,2023-03-15,17.0,351,Pain Relief,1176.04,1
23352,6899,2023-09-10,11.0,178,Skin Care,838.41,1
23353,3894,2023-05-30,22.0,415,Heart Care,665.33,1
23354,358,2023-05-12,16.0,224,Skin Care,325.27,1
23355,3045,2023-06-03,,158,Heart Care,707.55,0
23356,3523,2023-09-29,22.0,262,Diabetes Care,963.87,1
23357,2823,2023-12-01,20.0,355,Diabetes Care,422.53,1
23358,778,2023-02-20,,93,Heart Care,819.78,0
23359,4624,2023-10-03,2.0,377,Skin Care,1210.01,1
23360,5506,2023-03-30,,208,Digestive Health,507.6,0
23361,5916,2023-08-10,4.0,388,Heart Care,919.48,1
23362,2757,2023-11-10,44.0,474,Pain Relief,867.6,1
23363,2540,2023-09-13,9.0,47,Skin Care,261.88,1
23364,1873,2023-09-29,13.0,374,Pain Relief,898.76,1
23365,7966,2023-03-09,17.0,473,Diabetes Care,1009.75,1
23366,773,2023-02-19,35.0,43,Vitamins,528.21,1
23367,7070,2023-07-18,,352,Vitamins,1273.46,0
23368,1912,2023-07-26,,113,Skin Care,1073.3,0
23369,2803,2023-06-23,,235,Digestive Health,849.36,0
23370,1634,2023-02-18,1.0,329,Pain Relief,361.62,1
23371,751,2023-09-03,33.0,405,Pain Relief,816.02,1
23372,1190,2023-09-27,5.0,320,Diabetes Care,1247.02,1
23373,4922,2023-09-16,40.0,120,Vitamins,1314.96,1
23374,4207,2023-02-27,,208,Heart Care,329.14,0
23375,1137,2023-07-30,,385,Skin Care,1361.81,0
23376,3654,2023-02-25,13.0,177,Vitamins,1053.81,1
23377,3178,2023-05-14,,476,Diabetes Care,766.16,0
23378,428,2023-05-24,33.0,59,Diabetes Care,1456.76,1
23379,6242,2023-11-30,30.0,54,Pain Relief,1108.19,1
23380,5275,2023-04-17,27.0,316,Heart Care,1455.02,1
23381,741,2023-04-28,,431,Diabetes Care,618.96,0
23382,1102,2023-01-26,,120,Vitamins,1295.24,0
23383,6723,2023-05-26,,425,Cold & Cough,762.78,0
23384,359,2023-05-16,26.0,322,Vitamins,502.51,1
23385,6398,2023-03-02,,241,Vitamins,456.85,0
23386,3708,2023-06-23,,404,Digestive Health,271.46,0
23387,700,2023-11-01,,462,Cold & Cough,856.46,0
23388,4844,2023-10-04,28.0,287,Skin Care,1289.76,1
23389,4956,2023-10-06,,332,Cold & Cough,1215.24,0
23390,3199,2023-02-16,,70,Cold & Cough,1495.55,0
23391,1550,2023-02-18,,261,Cold & Cough,759.39,0
23392,6421,2023-01-26,45.0,196,Vitamins,768.36,1
23393,5719,2023-02-03,,1,Digestive Health,952.11,0
23394,124,2023-12-03,,495,Pain Relief,1424.67,0
23395,4565,2023-04-13,12.0,107,Skin Care,529.6,1
23396,5559,2023-02-24,31.0,270,Digestive Health,1330.39,1
23397,6716,2023-09-12,20.0,132,Diabetes Care,1406.68,1
23398,425,2023-01-31,25.0,334,Skin Care,659.79,1
23399,7133,2023-02-22,,472,Skin Care,863.64,0
23400,7192,2023-08-17,,325,Pain Relief,1272.03,0
23401,1976,2023-10-28,18.0,240,Cold & Cough,934.94,1
23402,6712,2023-10-14,45.0,36,Diabetes Care,487.84,1
23403,5114,2023-10-01,11.0,427,Digestive Health,902.51,1
23404,3779,2023-03-09,,444,Skin Care,654.77,0
23405,5120,2023-09-28,38.0,125,Skin Care,923.6,1
23406,545,2023-03-08,39.0,69,Pain Relief,1042.05,1
23407,5965,2023-02-13,,410,Diabetes Care,523.26,0
23408,7615,2023-03-28,,289,Cold & Cough,515.88,0
23409,5505,2023-01-01,11.0,429,Skin Care,1150.03,1
23410,3472,2023-07-01,,75,Pain Relief,531.44,0
23411,716,2023-07-14,45.0,370,Vitamins,540.83,1
23412,6846,2023-05-16,,124,Vitamins,851.39,0
23413,6056,2023-10-14,33.0,159,Heart Care,363.2,1
23414,7915,2023-04-29,,293,Heart Care,608.61,0
23415,2499,2023-02-01,,93,Diabetes Care,606.79,0
23416,7099,2023-09-18,35.0,428,Digestive Health,510.48,1
23417,736,2023-01-02,37.0,6,Heart Care,1129.93,1
23418,2203,2023-11-04,31.0,109,Cold & Cough,931.87,1
23419,4639,2023-11-26,35.0,482,Skin Care,379.92,1
23420,6512,2023-03-30,18.0,158,Heart Care,812.35,1
23421,6277,2023-02-26,,322,Digestive Health,1450.23,0
23422,5617,2023-04-13,,132,Digestive Health,1465.92,0
23423,3894,2023-10-17,,78,Skin Care,424.89,0
23424,381,2023-04-15,,21,Cold & Cough,798.54,0
23425,3593,2023-03-04,,261,Digestive Health,819.16,0
23426,1617,2023-07-24,,312,Cold & Cough,1038.9,0
23427,6796,2023-06-28,,256,Diabetes Care,1361.03,0
23428,5774,2023-10-13,,327,Digestive Health,1147.68,0
23429,7129,2023-09-13,34.0,24,Cold & Cough,1363.21,1
23430,6836,2023-06-11,44.0,136,Pain Relief,1191.62,1
23431,6952,2023-06-22,,84,Pain Relief,832.95,0
23432,4520,2023-03-09,,382,Pain Relief,1044.8,0
23433,1527,2023-09-24,,204,Cold & Cough,900.11,0
23434,7442,2023-06-23,,467,Heart Care,876.69,0
23435,7385,2023-04-02,17.0,195,Pain Relief,683.94,1
23436,1905,2023-05-04,,159,Cold & Cough,839.84,0
23437,1601,2023-12-05,26.0,403,Cold & Cough,1376.9,1
23438,3420,2023-09-19,5.0,147,Heart Care,416.2,1
23439,774,2023-09-08,25.0,296,Heart Care,1450.0,1
23440,3078,2023-04-28,,206,Cold & Cough,715.79,0
23441,3358,2023-10-01,45.0,242,Vitamins,1167.19,1
23442,7758,2023-09-08,,81,Digestive Health,918.13,0
23443,6430,2023-11-28,3.0,67,Digestive Health,1178.29,1
23444,6776,2023-06-29,45.0,352,Digestive Health,1446.21,1
23445,5037,2023-08-18,,208,Digestive Health,1145.92,0
23446,3320,2023-03-07,,466,Skin Care,265.96,0
23447,4842,2023-10-31,,310,Heart Care,504.81,0
23448,4180,2023-06-23,34.0,265,Digestive Health,466.44,1
23449,2190,2023-03-25,,177,Cold & Cough,643.78,0
23450,6487,2023-08-03,16.0,103,Pain Relief,1246.29,1
23451,7573,2023-10-24,20.0,18,Heart Care,284.02,1
23452,5202,2023-01-18,,453,Diabetes Care,1329.76,0
23453,6506,2023-04-28,31.0,428,Heart Care,459.49,1
23454,4631,2023-11-28,42.0,83,Cold & Cough,602.35,1
23455,1735,2023-10-08,12.0,303,Diabetes Care,363.03,1
23456,4423,2023-12-27,39.0,166,Skin Care,599.38,1
23457,2448,2023-04-10,,438,Skin Care,1190.28,0
23458,2586,2023-02-12,42.0,76,Skin Care,737.76,1
23459,2321,2023-02-19,,195,Vitamins,562.44,0
23460,4455,2023-10-11,25.0,39,Digestive Health,1066.47,1
23461,3282,2023-06-07,,429,Pain Relief,591.73,0
23462,5349,2023-11-05,16.0,129,Cold & Cough,1086.49,1
23463,5029,2023-06-12,,497,Vitamins,1378.73,0
23464,3105,2023-04-15,3.0,226,Vitamins,882.63,1
23465,6081,2023-05-19,,343,Digestive Health,1269.72,0
23466,677,2023-12-21,37.0,359,Cold & Cough,1017.97,1
23467,171,2023-07-23,33.0,256,Diabetes Care,1230.22,1
23468,1177,2023-06-02,3.0,115,Diabetes Care,1069.76,1
23469,483,2023-11-06,,221,Pain Relief,171.42,0
23470,5908,2023-09-09,,466,Skin Care,392.25,0
23471,3587,2023-05-22,28.0,248,Digestive Health,1067.55,1
23472,6005,2023-10-30,,473,Heart Care,1085.97,0
23473,3648,2023-07-31,25.0,13,Digestive Health,676.74,1
23474,379,2023-05-14,,211,Cold & Cough,497.32,0
23475,899,2023-11-02,41.0,408,Heart Care,440.93,1
23476,207,2023-12-05,40.0,152,Skin Care,1365.22,1
23477,883,2023-09-17,,188,Heart Care,362.1,0
23478,6136,2023-08-15,39.0,453,Skin Care,742.04,1
23479,3826,2023-10-31,,356,Cold & Cough,798.57,0
23480,4998,2023-05-03,,195,Pain Relief,473.07,0
23481,4069,2023-01-31,,43,Pain Relief,1190.09,0
23482,7547,2023-05-17,,243,Heart Care,659.27,0
23483,1411,2023-10-02,38.0,240,Heart Care,199.0,1
23484,3947,2023-11-17,34.0,18,Diabetes Care,153.82,1
23485,5543,2023-05-17,,429,Diabetes Care,747.07,0
23486,3394,2023-02-11,20.0,161,Cold & Cough,1277.9,1
23487,1272,2023-04-30,13.0,473,Diabetes Care,271.77,1
23488,3369,2023-06-18,33.0,104,Pain Relief,990.68,1
23489,2099,2023-04-18,3.0,397,Pain Relief,480.35,1
23490,359,2023-04-29,,421,Heart Care,1074.69,0
23491,4571,2023-02-17,,375,Cold & Cough,930.06,0
23492,6830,2023-05-01,1.0,433,Pain Relief,545.27,1
23493,1040,2023-01-28,,331,Digestive Health,525.9,0
23494,2702,2023-02-14,27.0,204,Cold & Cough,402.76,1
23495,1282,2023-03-31,,12,Skin Care,783.83,0
23496,6573,2023-07-30,2.0,355,Pain Relief,1232.75,1
23497,6663,2023-02-24,27.0,385,Heart Care,748.16,1
23498,7965,2023-03-31,,207,Vitamins,1466.69,0
23499,7564,2023-12-23,,235,Digestive Health,1133.64,0
23500,6828,2023-02-02,8.0,167,Digestive Health,568.77,1
23501,7329,2023-04-29,,99,Cold & Cough,1006.64,0
23502,2010,2023-12-17,,76,Skin Care,646.09,0
23503,4084,2023-11-14,,286,Cold & Cough,845.39,0
23504,806,2023-06-26,,64,Heart Care,572.97,0
23505,430,2023-09-08,,434,Skin Care,1333.22,0
23506,1005,2023-08-17,7.0,186,Vitamins,746.74,1
23507,2003,2023-07-08,,179,Skin Care,384.02,0
23508,3847,2023-01-16,,356,Cold & Cough,444.39,0
23509,413,2023-04-18,,313,Heart Care,589.18,0
23510,7568,2023-03-23,,419,Cold & Cough,1085.92,0
23511,4110,2023-04-14,29.0,1,Skin Care,968.77,1
23512,3485,2023-11-24,6.0,79,Cold & Cough,729.94,1
23513,4710,2023-08-05,,99,Pain Relief,1100.66,0
23514,5128,2023-12-13,6.0,202,Heart Care,179.53,1
23515,7550,2023-12-10,40.0,452,Diabetes Care,428.4,1
23516,5556,2023-07-02,14.0,236,Diabetes Care,1056.96,1
23517,7764,2023-11-29,,40,Digestive Health,1295.92,0
23518,5378,2023-05-21,10.0,64,Skin Care,182.67,1
23519,2540,2023-11-26,,1,Digestive Health,1341.5,0
23520,3731,2023-08-27,,116,Skin Care,278.89,0
23521,1502,2023-09-10,18.0,474,Vitamins,1002.19,1
23522,1161,2023-02-10,,483,Cold & Cough,1449.12,0
23523,2214,2023-10-12,,319,Diabetes Care,904.11,0
23524,4776,2023-01-01,27.0,412,Pain Relief,1103.65,1
23525,7537,2023-01-08,44.0,222,Digestive Health,625.47,1
23526,4305,2023-11-27,,270,Digestive Health,493.34,0
23527,6653,2023-03-15,,194,Pain Relief,220.77,0
23528,4325,2023-02-19,,12,Diabetes Care,1455.72,0
23529,4773,2023-11-01,,175,Pain Relief,585.83,0
23530,2279,2023-02-01,21.0,484,Vitamins,784.67,1
23531,3360,2023-06-21,11.0,107,Vitamins,1146.59,1
23532,1089,2023-02-09,11.0,396,Vitamins,673.15,1
23533,6559,2023-04-30,18.0,10,Vitamins,1040.95,1
23534,3575,2023-05-21,,90,Digestive Health,531.93,0
23535,7157,2023-01-31,,171,Pain Relief,503.72,0
23536,1921,2023-12-31,9.0,91,Skin Care,1485.24,1
23537,1849,2023-10-17,,419,Diabetes Care,648.14,0
23538,3667,2023-01-23,45.0,221,Skin Care,800.32,1
23539,1942,2023-06-14,,162,Digestive Health,839.37,0
23540,2946,2023-08-17,33.0,101,Digestive Health,599.01,1
23541,3594,2023-08-21,40.0,43,Digestive Health,226.96,1
23542,4662,2023-04-04,,275,Digestive Health,602.1,0
23543,2871,2023-04-11,24.0,385,Cold & Cough,1484.05,1
23544,1039,2023-11-05,25.0,289,Pain Relief,884.03,1
23545,5800,2023-03-24,,422,Pain Relief,1191.02,0
23546,2694,2023-06-16,,287,Pain Relief,1442.65,0
23547,7166,2023-08-26,24.0,184,Cold & Cough,1269.03,1
23548,2218,2023-10-25,30.0,204,Heart Care,1318.33,1
23549,3799,2023-04-09,37.0,261,Vitamins,948.63,1
23550,2198,2023-11-11,,301,Digestive Health,1050.65,0
23551,3748,2023-06-05,,423,Skin Care,342.58,0
23552,5697,2023-03-30,3.0,97,Heart Care,924.71,1
23553,1387,2023-02-17,17.0,464,Skin Care,165.8,1
23554,4320,2023-08-13,,215,Diabetes Care,688.87,0
23555,7919,2023-10-06,19.0,454,Vitamins,924.41,1
23556,4759,2023-11-20,,128,Pain Relief,810.08,0
23557,6,2023-03-30,,456,Digestive Health,560.12,0
23558,2182,2023-05-19,,58,Diabetes Care,1011.05,0
23559,7065,2023-09-25,30.0,286,Cold & Cough,1150.31,1
23560,6368,2023-12-08,37.0,127,Pain Relief,682.24,1
23561,1111,2023-03-20,22.0,87,Diabetes Care,156.89,1
23562,6518,2023-03-10,,224,Heart Care,1419.54,0
23563,5370,2023-03-24,44.0,267,Pain Relief,725.43,1
23564,178,2023-03-13,10.0,160,Digestive Health,408.87,1
23565,837,2023-08-10,3.0,142,Skin Care,1392.66,1
23566,4842,2023-06-27,,282,Digestive Health,1355.36,0
23567,1027,2023-07-14,35.0,5,Pain Relief,1074.22,1
23568,4238,2023-04-26,,248,Digestive Health,1176.77,0
23569,1373,2023-12-11,,479,Digestive Health,278.61,0
23570,2954,2023-11-11,,323,Heart Care,1330.21,0
23571,4603,2023-04-02,32.0,70,Diabetes Care,234.99,1
23572,3321,2023-06-14,,457,Diabetes Care,1430.78,0
23573,471,2023-09-06,,479,Diabetes Care,380.68,0
23574,1467,2023-10-29,,468,Vitamins,249.93,0
23575,4326,2023-04-14,39.0,132,Digestive Health,1315.99,1
23576,5048,2023-03-27,,276,Digestive Health,347.74,0
23577,2693,2023-04-27,,213,Diabetes Care,1283.89,0
23578,5888,2023-10-23,,410,Vitamins,685.89,0
23579,5533,2023-02-12,34.0,193,Digestive Health,585.91,1
23580,7696,2023-05-20,,255,Heart Care,1098.17,0
23581,7868,2023-07-15,33.0,378,Heart Care,306.81,1
23582,2021,2023-05-07,35.0,376,Heart Care,517.39,1
23583,1479,2023-06-06,,208,Cold & Cough,379.57,0
23584,7907,2023-10-11,13.0,130,Diabetes Care,230.21,1
23585,4049,2023-08-24,20.0,435,Vitamins,449.84,1
23586,3449,2023-06-19,,158,Diabetes Care,1200.9,0
23587,4030,2023-11-22,37.0,160,Cold & Cough,995.96,1
23588,5904,2023-08-12,,92,Diabetes Care,1072.49,0
23589,5695,2023-10-30,,129,Cold & Cough,1032.56,0
23590,310,2023-01-03,,311,Diabetes Care,766.86,0
23591,2827,2023-07-20,,487,Pain Relief,262.36,0
23592,7526,2023-07-12,7.0,38,Pain Relief,388.22,1
23593,4683,2023-08-10,,426,Vitamins,853.74,0
23594,4164,2023-10-07,,212,Heart Care,779.87,0
23595,629,2023-04-16,,235,Diabetes Care,333.26,0
23596,758,2023-03-06,20.0,188,Cold & Cough,660.28,1
23597,1655,2023-03-09,,401,Digestive Health,337.04,0
23598,4286,2023-06-11,19.0,97,Digestive Health,290.8,1
23599,7839,2023-07-07,10.0,196,Digestive Health,1379.5,1
23600,6393,2023-11-08,20.0,259,Diabetes Care,319.4,1
23601,3830,2023-01-02,,438,Cold & Cough,1073.35,0
23602,5509,2023-06-02,,405,Digestive Health,1386.7,0
23603,1453,2023-07-05,,60,Vitamins,1008.33,0
23604,1229,2023-12-19,5.0,32,Cold & Cough,1184.63,1
23605,4541,2023-02-25,10.0,35,Skin Care,490.47,1
23606,4172,2023-01-26,,467,Pain Relief,430.64,0
23607,3363,2023-04-18,15.0,279,Diabetes Care,646.93,1
23608,7951,2023-07-31,43.0,224,Heart Care,1138.32,1
23609,7670,2023-02-14,,357,Diabetes Care,300.54,0
23610,1020,2023-11-11,40.0,131,Diabetes Care,804.68,1
23611,5031,2023-12-03,1.0,224,Diabetes Care,1126.94,1
23612,5835,2023-10-04,,91,Heart Care,918.21,0
23613,1212,2023-10-06,,493,Skin Care,993.59,0
23614,2784,2023-05-27,,251,Heart Care,526.5,0
23615,4705,2023-09-20,4.0,46,Heart Care,1444.28,1
23616,3615,2023-05-16,2.0,91,Heart Care,805.05,1
23617,2071,2023-05-17,,407,Digestive Health,262.67,0
23618,7102,2023-08-23,10.0,451,Heart Care,384.76,1
23619,7738,2023-09-20,,270,Heart Care,902.77,0
23620,6103,2023-04-27,22.0,190,Cold & Cough,626.33,1
23621,5766,2023-10-16,12.0,133,Cold & Cough,1082.59,1
23622,1142,2023-03-12,19.0,248,Vitamins,1440.24,1
23623,288,2023-06-29,40.0,74,Heart Care,1183.82,1
23624,2921,2023-06-17,,239,Digestive Health,368.28,0
23625,2929,2023-04-17,22.0,1,Cold & Cough,930.18,1
23626,1250,2023-10-18,41.0,157,Cold & Cough,1472.04,1
23627,7794,2023-11-23,,151,Cold & Cough,1472.71,0
23628,4936,2023-11-20,32.0,376,Vitamins,370.02,1
23629,6060,2023-05-10,,127,Heart Care,1378.14,0
23630,7124,2023-07-07,,41,Diabetes Care,1034.48,0
23631,4799,2023-08-13,27.0,435,Skin Care,1237.98,1
23632,2063,2023-04-11,26.0,224,Skin Care,240.63,1
23633,5400,2023-09-19,,256,Digestive Health,1472.35,0
23634,4170,2023-06-06,33.0,259,Cold & Cough,686.64,1
23635,1083,2023-05-11,,339,Pain Relief,1207.38,0
23636,1045,2023-03-24,,496,Heart Care,1278.69,0
23637,5764,2023-05-29,9.0,296,Digestive Health,963.91,1
23638,7101,2023-03-18,32.0,148,Pain Relief,242.2,1
23639,5285,2023-06-02,,73,Digestive Health,334.17,0
23640,7117,2023-11-01,21.0,295,Diabetes Care,1000.72,1
23641,5826,2023-07-08,,282,Digestive Health,283.16,0
23642,495,2023-09-30,43.0,392,Cold & Cough,548.0,1
23643,780,2023-10-06,,126,Heart Care,671.84,0
23644,2752,2023-04-23,12.0,248,Diabetes Care,1320.56,1
23645,5110,2023-01-15,11.0,287,Heart Care,772.82,1
23646,745,2023-12-29,,209,Diabetes Care,307.8,0
23647,7000,2023-12-17,,20,Pain Relief,705.1,0
23648,4405,2023-10-07,11.0,46,Vitamins,773.75,1
23649,5080,2023-02-18,23.0,254,Vitamins,787.14,1
23650,128,2023-02-19,29.0,32,Vitamins,1173.9,1
23651,3172,2023-04-09,,396,Heart Care,746.83,0
23652,2332,2023-10-21,30.0,417,Pain Relief,535.43,1
23653,7056,2023-12-11,,289,Cold & Cough,1082.97,0
23654,4955,2023-10-23,,391,Heart Care,1390.59,0
23655,3261,2023-12-22,40.0,244,Vitamins,594.41,1
23656,2064,2023-12-19,,301,Heart Care,884.27,0
23657,4690,2023-04-29,15.0,10,Skin Care,1255.6,1
23658,780,2023-01-05,31.0,273,Vitamins,603.8,1
23659,1355,2023-05-25,,82,Vitamins,740.65,0
23660,6070,2023-12-10,,134,Diabetes Care,555.29,0
23661,7889,2023-08-11,8.0,218,Vitamins,487.62,1
23662,5003,2023-02-19,4.0,176,Digestive Health,733.35,1
23663,4055,2023-05-13,32.0,237,Skin Care,612.39,1
23664,1057,2023-05-06,29.0,446,Pain Relief,596.32,1
23665,6962,2023-10-03,1.0,318,Skin Care,651.15,1
23666,1372,2023-07-17,20.0,105,Pain Relief,1081.84,1
23667,6106,2023-12-20,1.0,65,Skin Care,381.43,1
23668,3252,2023-05-13,,56,Heart Care,1342.03,0
23669,1221,2023-02-20,23.0,60,Digestive Health,501.95,1
23670,6601,2023-03-13,,280,Digestive Health,890.58,0
23671,5977,2023-07-02,,86,Digestive Health,384.8,0
23672,5248,2023-05-27,2.0,366,Vitamins,720.84,1
23673,5845,2023-03-20,9.0,468,Digestive Health,949.91,1
23674,2816,2023-10-29,,134,Pain Relief,777.35,0
23675,6379,2023-10-14,,492,Cold & Cough,548.23,0
23676,2117,2023-04-06,21.0,102,Cold & Cough,344.93,1
23677,6961,2023-02-06,,439,Cold & Cough,994.64,0
23678,4969,2023-11-14,,175,Diabetes Care,1410.22,0
23679,7483,2023-08-03,,343,Diabetes Care,1195.5,0
23680,4604,2023-09-14,22.0,159,Diabetes Care,1400.64,1
23681,614,2023-11-03,29.0,348,Digestive Health,759.14,1
23682,4432,2023-05-14,,22,Heart Care,1093.34,0
23683,7563,2023-05-17,,433,Diabetes Care,1397.77,0
23684,849,2023-11-07,28.0,386,Pain Relief,917.77,1
23685,2787,2023-08-01,10.0,487,Skin Care,183.95,1
23686,3677,2023-04-16,4.0,140,Skin Care,813.95,1
23687,7584,2023-07-12,,340,Digestive Health,1472.49,0
23688,3547,2023-02-09,,362,Vitamins,325.87,0
23689,3866,2023-01-17,45.0,434,Pain Relief,797.97,1
23690,5772,2023-05-23,,61,Digestive Health,1129.08,0
23691,690,2023-04-16,27.0,21,Diabetes Care,1271.2,1
23692,392,2023-04-01,35.0,225,Pain Relief,462.85,1
23693,6572,2023-11-02,,171,Skin Care,1345.68,0
23694,5231,2023-12-20,45.0,499,Heart Care,254.4,1
23695,5463,2023-01-22,,480,Vitamins,760.07,0
23696,3065,2023-03-09,,323,Digestive Health,947.84,0
23697,265,2023-02-13,7.0,245,Vitamins,276.48,1
23698,7116,2023-08-09,17.0,480,Vitamins,1274.11,1
23699,1708,2023-10-13,,411,Pain Relief,511.56,0
